"price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","city","statezip","House_Age","monthHS","dayHS","sqft_basement_Categorized"
479500,"3","2.75",2300,4637,"2","0","0","3",2300,0,"Snoqualmie","WA 98065",6,"06","17","0"
402000,"3","1.5",1450,7375,"1","0","0","3",1010,440,"Kirkland","WA 98034",17,"06","17","1"
549000,"2","2.5",1380,953,"3","0","0","3",1380,0,"Seattle","WA 98103",8,"06","17","0"
493000,"4","1.75",2030,18295,"1.5","0","0","4",2030,0,"Kirkland","WA 98034",39,"06","17","0"
142500,"4","0.75",1440,13300,"1","0","0","3",1440,0,"Burien","WA 98166",20,"06","17","0"
250000,"3","1.75",1160,6134,"1","0","0","3",1160,0,"Auburn","WA 98002",8,"06","17","0"
729000,"3","1",1580,3840,"2","0","0","3",1580,0,"Seattle","WA 98102",26,"06","17","0"
465000,"2","2.75",1430,1425,"2","0","0","3",995,435,"Seattle","WA 98112",8,"06","17","1"
465000,"2","2",1494,19271,"2","1","4","3",1494,0,"Vashon","WA 98070",17,"06","17","0"
280000,"4","2.25",1930,7207,"1","0","0","4",1360,570,"Kent","WA 98030",26,"06","17","2"
667500,"3","2",1880,3800,"1","0","0","5",1030,850,"Seattle","WA 98115",87,"06","17","2"
809000,"3","2.5",2590,7720,"2","0","0","3",2590,0,"Bellevue","WA 98007",14,"06","17","0"
4e+05,"3","2.25",2140,11266,"2","0","0","3",2140,0,"Duvall","WA 98019",28,"06","17","0"
435000,"2","1",1230,3800,"1","0","0","3",1230,0,"Seattle","WA 98115",60,"06","17","0"
465950,"4","2.5",2340,6896,"2","0","0","3",2340,0,"Renton","WA 98059",13,"06","17","0"
1538000,"3","2.25",2880,7599,"1","0","2","3",1710,1170,"Kirkland","WA 98033",12,"06","17","3"
253000,"3","1.5",880,6600,"1","0","0","5",880,0,"Seattle","WA 98178",69,"06","17","0"
330000,"3","2.5",3040,7232,"2","0","0","3",3040,0,"Auburn","WA 98092",11,"06","17","0"
554000,"4","1",1120,7104,"1.5","0","0","3",1120,0,"Seattle","WA 98177",68,"06","17","0"
350000,"3","2",1380,3600,"3","0","0","3",1380,0,"Seattle","WA 98122",91,"06","17","0"
294999,"4","2.5",1660,9760,"2","0","0","3",1660,0,"Kent","WA 98030",20,"06","17","0"
1185001,"3","2.75",2500,5568,"2","0","0","5",2500,0,"Seattle","WA 98112",109,"06","17","0"
752000,"4","2.5",2940,10382,"2","0","0","4",2940,0,"Newcastle","WA 98059",23,"06","17","0"
451000,"4","2.5",1670,3315,"2","0","0","3",1670,0,"Issaquah","WA 98029",9,"06","17","0"
725000,"4","2.75",2630,7505,"2","0","0","3",2630,0,"Redmond","WA 98052",20,"06","17","0"
345000,"4","2.75",2250,7412,"1","0","0","4",1480,770,"Renton","WA 98058",39,"06","17","2"
206000,"3","1",1320,7000,"1","0","0","4",1320,0,"Auburn","WA 98002",47,"06","17","0"
2027000,"4","3.75",4100,22798,"1.5","0","3","5",2540,1560,"Mercer Island","WA 98040",35,"06","17","4"
2475000,"3","3.25",4340,4947,"2","0","3","3",3060,1280,"Seattle","WA 98107",21,"06","17","3"
1728000,"4","3",3700,20570,"1","0","0","4",1850,1850,"Bellevue","WA 98004",22,"06","17","4"
720000,"4","2.5",2650,11520,"2","0","0","3",2110,540,"Kirkland","WA 98033",14,"06","17","1"
824000,"7","4.25",3670,4000,"2","0","1","3",2800,870,"Seattle","WA 98199",14,"06","17","2"
936000,"3","1.75",2960,12420,"1","0","2","4",1480,1480,"Seattle","WA 98116",62,"06","17","3"
535000,"4","2.75",3070,7201,"2","0","0","3",3070,0,"Renton","WA 98059",8,"06","17","0"
286800,"3","2.5",1413,3600,"2","0","0","3",1413,0,"Kent","WA 98031",3,"06","17","0"
350000,"2","2.5",1260,1347,"3","0","0","3",1260,0,"Seattle","WA 98103",9,"06","17","0"
345000,"3","2.5",1680,2229,"2","0","0","3",1680,0,"Shoreline","WA 98155",7,"06","17","0"
1555000,"3","3.5",4360,6240,"2","0","3","3",2960,1400,"Seattle","WA 98103",6,"06","17","3"
461000,"3","3.25",2770,6278,"2","0","0","3",1980,790,"Renton","WA 98056",8,"06","18","2"
770000,"3","2.25",2910,10204,"2","0","0","3",2910,0,"Redmond","WA 98052",5,"06","18","0"
1384000,"4","3.25",4290,12103,"1","0","3","3",2690,1600,"Bellevue","WA 98006",17,"06","18","4"
330000,"3","2.5",1600,26977,"2","0","0","3",1600,0,"Duvall","WA 98019",9,"06","18","0"
322500,"4","2.5",1820,6753,"2","0","0","3",1820,0,"Maple Valley","WA 98038",20,"06","18","0"
1600000,"6","5",6050,230652,"2","0","3","3",6050,0,"Fall City","WA 98024",13,"06","18","0"
250275,"2","1",790,11234,"1","0","0","4",790,0,"Normandy Park","WA 98166",32,"06","18","0"
274500,"3","2.25",1720,9000,"1","0","0","4",1320,400,"Federal Way","WA 98023",45,"06","18","1"
284950,"3","1",990,10723,"1","0","0","5",990,0,"Renton","WA 98059",54,"06","18","0"
264950,"4","1.75",1770,9011,"1","0","0","5",1050,720,"Covington","WA 98042",31,"06","18","2"
913000,"4","2.5",3640,10576,"2","0","0","3",3640,0,"Sammamish","WA 98075",15,"06","18","0"
555000,"3","1.75",2040,6000,"1","0","0","5",1120,920,"Seattle","WA 98116",56,"06","18","2"
711000,"4","1.75",1980,10800,"1","0","0","5",990,990,"Mercer Island","WA 98040",29,"06","18","2"
403500,"5","2.5",3600,17300,"1","0","0","4",2410,1190,"Normandy Park","WA 98166",46,"06","18","3"
975000,"4","2.5",4270,43386,"1","0","0","3",2680,1590,"Redmond","WA 98053",23,"06","18","4"
253779,"4","2",2030,9600,"1.5","0","0","3",1430,600,"SeaTac","WA 98188",2,"06","18","2"
384400,"3","3.25",1689,1388,"3","0","0","3",1689,0,"Seattle","WA 98125",6,"06","18","0"
415000,"3","1.75",1270,4800,"1","0","0","3",1270,0,"Seattle","WA 98126",0,"06","18","0"
764000,"4","2.5",2790,7938,"2","0","0","3",2790,0,"Sammamish","WA 98074",17,"06","18","0"
507000,"5","3.25",3850,16249,"2","0","2","3",3030,820,"Auburn","WA 98092",12,"06","18","2"
545500,"3","2.5",1560,9361,"1.5","0","0","4",1360,200,"Seattle","WA 98108",78,"06","18","1"
450000,"3","1.75",1180,4080,"1","0","0","4",760,420,"Seattle","WA 98117",86,"06","18","1"
264000,"4","1.75",1820,8118,"1","0","0","4",1080,740,"Kent","WA 98031",34,"06","18","2"
650000,"5","1.75",1260,4500,"1.5","0","0","3",1260,0,"Seattle","WA 98119",11,"06","18","0"
365000,"3","2.5",2640,6715,"2","0","0","3",1680,960,"Renton","WA 98058",23,"06","18","2"
343566,"2","1",1100,4200,"1","0","0","3",1100,0,"Seattle","WA 98136",9,"06","18","0"
375000,"3","2.5",1950,6871,"2","0","0","3",1950,0,"Shoreline","WA 98155",17,"06","18","0"
265000,"4","1.5",2050,7100,"1","0","0","3",1050,1000,"Auburn","WA 98001",6,"06","18","2"
562000,"5","3",2795,15101,"2","0","0","3",2795,0,"Duvall","WA 98019",18,"06","18","0"
540000,"4","2.5",2050,34222,"2","0","0","4",2050,0,"Woodinville","WA 98077",25,"06","18","0"
4489000,"4","3",6430,27517,"2","0","0","3",6430,0,"Bellevue","WA 98004",13,"06","18","0"
279950,"5","1.75",2150,7171,"1","0","0","4",1460,690,"Kent","WA 98031",44,"06","18","2"
540000,"3","1.75",1970,8200,"1","0","0","5",1420,550,"Shoreline","WA 98177",51,"06","18","2"
310000,"4","2.5",2660,12672,"1","0","0","4",1740,920,"Federal Way","WA 98003",13,"06","18","2"
190000,"1","1",720,4800,"1","0","0","3",720,0,"Seattle","WA 98118",18,"06","18","0"
440000,"4","2.5",2410,4780,"2","0","0","3",2410,0,"Snoqualmie","WA 98065",14,"06","18","0"
230000,"2","1",1080,9435,"1","0","0","3",1080,0,"Renton","WA 98058",10,"06","18","0"
455000,"3","1.75",1180,14292,"1","0","0","3",1180,0,"North Bend","WA 98045",1,"06","18","0"
175000,"2","1",660,5000,"1","0","0","3",660,0,"Seattle","WA 98106",99,"06","18","0"
650000,"3","1.75",2920,9370,"1","0","0","4",1620,1300,"Bellevue","WA 98006",33,"06","18","3"
3e+06,"4","4.25",4850,12445,"2","1","4","5",3850,1000,"Kirkland","WA 98034",25,"06","18","2"
192500,"3","1",1080,8580,"1.5","0","0","3",1080,0,"Tukwila","WA 98168",9,"06","18","0"
175000,"6","1",1370,5080,"1.5","0","0","3",1120,250,"Seattle","WA 98106",83,"06","18","1"
850000,"5","3.5",3450,28324,"1","0","0","5",2350,1100,"Kirkland","WA 98033",42,"06","18","3"
410000,"4","2",1970,10500,"1","0","0","3",1820,150,"Burien","WA 98166",10,"06","18","1"
570000,"4","2.5",2290,6738,"2","0","0","3",2290,0,"Issaquah","WA 98029",18,"06","18","0"
559000,"2","1",1240,6400,"1","0","1","4",1060,180,"Seattle","WA 98126",76,"06","18","1"
739888,"3","2.5",2420,43177,"2","0","4","4",1690,730,"Sammamish","WA 98075",25,"06","18","2"
568450,"5","3.5",3260,58806,"2","0","0","4",3260,0,"Kent","WA 98042",45,"06","18","0"
574950,"5","3.25",3160,10000,"2","0","0","4",3160,0,"Issaquah","WA 98027",34,"06","18","0"
180000,"3","2.25",1990,6350,"2","0","0","3",1990,0,"Des Moines","WA 98198",3,"06","18","0"
1160000,"4","3.5",4680,9700,"2","0","0","3",3360,1320,"Bellevue","WA 98006",9,"06","18","3"
3e+05,"3","2.5",1700,3575,"2","0","0","3",1700,0,"Seattle","WA 98108",14,"06","18","0"
630000,"4","2.5",2807,9430,"2","0","0","3",2807,0,"Kenmore","WA 98028",18,"06","18","0"
507000,"4","1.75",1770,9375,"1","0","0","4",1170,600,"Redmond","WA 98052",46,"06","18","2"
287500,"4","2.5",2570,9000,"1","0","0","4",1590,980,"Federal Way","WA 98023",35,"06","18","2"
688000,"3","3",3450,16200,"2","0","0","3",3450,0,"Sammamish","WA 98074",5,"06","18","0"
424000,"3","2",1670,7700,"1","0","0","3",1170,500,"Kirkland","WA 98034",12,"06","18","1"
4e+05,"3","1.75",1050,6150,"1.5","0","0","4",950,100,"Seattle","WA 98116",86,"06","18","1"
620000,"4","2.5",1910,7683,"2","0","0","3",1910,0,"Issaquah","WA 98027",14,"06","18","0"
3e+05,"3","1",910,7700,"1","0","0","4",910,0,"Kirkland","WA 98034",43,"06","18","0"
206000,"2","1.5",1820,8867,"2","0","0","3",1820,0,"Tukwila","WA 98168",14,"06","18","0"
515500,"4","2.5",2920,7700,"2","0","0","3",2920,0,"Duvall","WA 98019",11,"06","18","0"
554000,"5","2.25",1870,11411,"1","0","0","4",1170,700,"Lake Forest Park","WA 98155",13,"06","18","2"
825000,"4","3.5",3810,9792,"2","0","0","3",3810,0,"Seattle","WA 98146",1,"06","18","0"
855000,"4","2.25",2190,4080,"2","0","0","3",1800,390,"Seattle","WA 98119",96,"06","18","1"
315000,"3","2.5",1730,6368,"2","0","0","3",1730,0,"Maple Valley","WA 98038",21,"06","18","0"
299000,"5","2.5",2220,9360,"1","0","0","4",1110,1110,"Renton","WA 98058",46,"06","18","3"
650000,"3","1.5",1320,8114,"1","0","0","3",1320,0,"Bellevue","WA 98004",20,"06","18","0"
465000,"3","1.75",1510,4800,"1","0","2","3",860,650,"Seattle","WA 98126",3,"06","18","2"
535000,"3","2",2120,4080,"2","0","0","3",2120,0,"Redmond","WA 98053",11,"06","18","0"
564000,"2","2",1690,4500,"1","0","0","3",1690,0,"Redmond","WA 98053",11,"06","18","0"
515000,"3","3.5",1360,1419,"2","0","0","3",1040,320,"Seattle","WA 98107",7,"06","18","1"
580000,"4","2.5",3250,5000,"2","0","0","3",3250,0,"Renton","WA 98059",6,"06","18","0"
309000,"3","2.25",1490,1294,"2","0","0","3",1220,270,"Seattle","WA 98106",4,"06","18","1"
536751,"3","1.75",1930,6360,"1","0","0","3",1930,0,"Snoqualmie","WA 98065",91,"06","18","0"
415000,"4","2.5",2020,5501,"2","0","0","3",2020,0,"Renton","WA 98059",4,"06","18","0"
267000,"3","2.25",1584,2800,"2","0","0","3",1584,0,"Auburn","WA 98002",102,"06","18","0"
820000,"4","2.5",3170,8523,"2","0","0","3",3170,0,"Kirkland","WA 98033",6,"06","18","0"
1399950,"4","2.75",3870,10046,"2","0","0","3",3870,0,"Kirkland","WA 98033",9,"06","18","0"
485000,"2","2.5",1430,923,"3","0","0","3",1410,20,"Seattle","WA 98103",6,"06","18","0"
482000,"3","3.25",1380,1120,"3","0","0","3",1380,0,"Seattle","WA 98103",6,"06","18","0"
576000,"3","2.5",1940,9000,"1","0","0","4",970,970,"Seattle","WA 98117",66,"06","19","2"
378750,"3","2.5",2160,3000,"1.5","0","0","3",1260,900,"Seattle","WA 98118",3,"06","19","2"
269900,"4","1.75",1530,8750,"1.5","0","0","4",1530,0,"Renton","WA 98058",46,"06","19","0"
210000,"3","2",1440,7210,"1","0","0","3",1440,0,"Auburn","WA 98092",5,"06","19","0"
429900,"4","2.5",2640,8625,"2","0","0","3",2640,0,"Renton","WA 98058",14,"06","19","0"
1525000,"4","3.25",3620,5131,"2","0","3","4",2350,1270,"Seattle","WA 98119",87,"06","19","3"
360000,"4","2.5",2850,4650,"2","0","0","3",2850,0,"Maple Valley","WA 98038",11,"06","19","0"
405000,"2","1",1260,4377,"1","0","0","4",1260,0,"Seattle","WA 98103",26,"06","19","0"
450000,"3","1.75",1610,11200,"1","0","0","3",1610,0,"Kirkland","WA 98033",9,"06","19","0"
703000,"3","2",1360,5980,"1.5","0","0","3",1360,0,"Seattle","WA 98116",6,"06","19","0"
661000,"4","2.5",2496,8058,"2","0","0","3",2496,0,"Redmond","WA 98052",8,"06","19","0"
580000,"4","2.25",2160,9593,"1","0","0","3",2160,0,"Bellevue","WA 98008",4,"06","19","0"
464000,"3","1",1320,3625,"2","0","0","3",1320,0,"Seattle","WA 98122",9,"06","19","0"
945000,"2","2.5",2540,7089,"2","0","0","3",2540,0,"Seattle","WA 98116",11,"06","19","0"
659500,"4","3",2620,18362,"1","0","0","4",1870,750,"Bellevue","WA 98006",58,"06","19","2"
2e+05,"3","1.5",1140,8340,"1","0","0","3",1140,0,"Tukwila","WA 98168",2,"06","19","0"
280000,"3","2",1790,42399,"1","0","0","4",1790,0,"Auburn","WA 98092",24,"06","19","0"
1325000,"4","2.5",2440,3600,"2.5","0","0","4",2440,0,"Seattle","WA 98119",112,"06","19","0"
346150,"3","2",2140,7200,"1","0","0","4",1480,660,"Renton","WA 98056",48,"06","19","2"
197500,"3","1",1330,5412,"2","0","0","5",1330,0,"Enumclaw","WA 98022",109,"06","19","0"
799000,"4","2.5",2590,7910,"2","0","0","3",2590,0,"Seattle","WA 98115",13,"06","19","0"
1309500,"4","4.5",4750,13912,"2","0","2","3",3600,1150,"Seattle","WA 98118",9,"06","19","3"
350000,"2","1",1620,9205,"1","0","0","5",850,770,"Kirkland","WA 98034",93,"06","19","2"
720000,"4","2.5",2440,34290,"2","0","0","3",2440,0,"Redmond","WA 98053",14,"06","19","0"
519000,"3","2.75",2020,10744,"1","0","0","5",1270,750,"Normandy Park","WA 98166",60,"06","19","2"
590300,"3","1.5",1470,7200,"2","0","0","4",1470,0,"Seattle","WA 98118",107,"06","19","0"
2200000,"5","4.75",5990,10450,"2","1","4","3",4050,1940,"Issaquah","WA 98027",12,"06","19","4"
410000,"6","2.75",2520,9324,"1","0","0","4",1320,1200,"Lake Forest Park","WA 98155",52,"06","19","3"
437000,"2","1.75",1440,4225,"1","0","0","3",1440,0,"Redmond","WA 98053",9,"06","19","0"
221000,"3","2.25",1640,7350,"1","0","0","3",1140,500,"Federal Way","WA 98003",30,"06","19","1"
380000,"4","2.25",2150,20181,"1","0","0","3",1090,1060,"Kenmore","WA 98028",6,"06","19","3"
395000,"4","1",1980,10350,"1","0","0","4",1430,550,"Issaquah","WA 98027",46,"06","19","2"
311000,"3","1.75",1900,3000,"1.5","0","0","5",1070,830,"Seattle","WA 98118",111,"06","19","2"
520000,"3","1.75",1940,219527,"1","0","0","3",1940,0,"Maple Valley","WA 98038",23,"06","19","0"
435000,"3","1.75",1310,8065,"1","0","0","4",1310,0,"Seattle","WA 98117",66,"06","19","0"
120000,"2","1",990,39964,"1","0","0","2",990,0,"Kent","WA 98042",69,"06","19","0"
1440000,"3","3.5",3870,3819,"2","0","0","3",2760,1110,"Seattle","WA 98102",12,"06","19","3"
186000,"3","2",1340,4320,"1","0","0","3",920,420,"Auburn","WA 98002",21,"06","19","1"
756000,"4","2.25",2160,5600,"1","0","0","5",1080,1080,"Seattle","WA 98119",67,"06","19","3"
248000,"4","2",2080,13510,"1","0","0","3",1040,1040,"Seattle","WA 98178",9,"06","19","2"
287000,"3","2",1300,11374,"1.5","0","0","5",1300,0,"SeaTac","WA 98168",81,"06","19","0"
510000,"4","2.5",2610,8031,"2","0","0","3",2610,0,"Lake Forest Park","WA 98155",8,"06","19","0"
249000,"3","1",1050,8498,"1","0","0","4",1050,0,"Kent","WA 98031",55,"06","19","0"
340000,"3","2.5",2480,6112,"2","0","0","3",2480,0,"Renton","WA 98058",11,"06","19","0"
399888,"4","2.25",1820,8255,"1.5","0","0","4",1320,500,"Seattle","WA 98133",84,"06","19","1"
440000,"3","1.75",1170,8740,"1","0","0","4",1170,0,"Redmond","WA 98052",46,"06","19","0"
899000,"4","2.25",2370,6000,"1","0","2","3",1440,930,"Seattle","WA 98177",25,"06","19","2"
540500,"5","3.75",3090,7415,"2","0","0","3",3090,0,"Burien","WA 98148",0,"06","19","0"
6e+05,"3","2",2540,237402,"1","0","0","3",2540,0,"Enumclaw","WA 98022",7,"06","19","0"
450000,"4","2.5",2400,7693,"2","0","0","3",2400,0,"Renton","WA 98059",11,"06","19","0"
232500,"3","1",1320,8450,"1","0","0","3",880,440,"Federal Way","WA 98023",10,"06","19","1"
436000,"2","1",790,6600,"1","0","0","3",790,0,"Seattle","WA 98122",16,"06","19","0"
240000,"4","2",1790,14690,"1","0","1","4",1670,120,"Des Moines","WA 98198",13,"06","19","1"
489950,"3","2.25",1820,7326,"2","0","0","3",1820,0,"Kirkland","WA 98034",5,"06","19","0"
680000,"6","2",1670,3000,"1","0","0","5",900,770,"Seattle","WA 98105",30,"06","19","2"
1068000,"5","3.5",3990,9938,"2","0","0","3",3990,0,"Newcastle","WA 98059",13,"06","19","0"
352450,"3","2",1430,6000,"1","0","0","5",1430,0,"Shoreline","WA 98155",69,"06","19","0"
335000,"4","2",2030,103672,"1","0","0","4",2030,0,"Enumclaw","WA 98022",45,"06","19","0"
618250,"4","3.25",2520,3360,"1.5","0","0","4",1550,970,"Seattle","WA 98115",83,"06","19","2"
1815000,"5","3",3880,13000,"2","0","0","3",3880,0,"Mercer Island","WA 98040",11,"06","19","0"
850000,"2","1.75",1590,5136,"1.5","0","3","3",1320,270,"Seattle","WA 98199",3,"06","19","1"
930000,"5","2",3530,9385,"1.5","0","0","3",3530,0,"Seattle","WA 98144",12,"06","19","0"
505000,"3","2.5",1610,4611,"2","0","0","3",1610,0,"Issaquah","WA 98029",18,"06","19","0"
925000,"4","2.5",3280,209088,"2","0","0","3",3280,0,"Redmond","WA 98053",20,"06","19","0"
275000,"3","1.75",1860,15681,"1","0","0","4",1860,0,"Federal Way","WA 98023",43,"06","19","0"
499000,"3","1.75",1840,5000,"1","0","0","4",920,920,"Seattle","WA 98117",104,"06","19","2"
619850,"4","2.5",2270,9247,"1","0","0","5",1500,770,"Bellevue","WA 98006",42,"06","19","2"
5e+05,"3","2.5",2840,48716,"1","0","3","3",1870,970,"Carnation","WA 98014",20,"06","19","2"
310000,"4","1.5",1220,9600,"1","0","0","3",1220,0,"Carnation","WA 98014",34,"06","19","0"
646000,"4","2.5",2310,4079,"2","0","0","3",2310,0,"Seattle","WA 98117",6,"06","19","0"
265000,"3","1.75",1840,7300,"1","0","0","3",1840,0,"Federal Way","WA 98023",51,"06","19","0"
475000,"3","2.5",950,1110,"2","0","0","3",950,0,"Seattle","WA 98102",11,"06","19","0"
6e+05,"4","2.25",3070,8400,"2","0","0","4",3070,0,"Kirkland","WA 98034",44,"06","19","0"
470000,"3","2",1730,38884,"1","0","0","3",1730,0,"Maple Valley","WA 98038",17,"06","19","0"
319950,"2","1",920,8341,"1","0","0","3",920,0,"Seattle","WA 98146",45,"06","19","0"
712000,"3","2.75",3200,6699,"2","0","0","3",3200,0,"Sammamish","WA 98075",11,"06","19","0"
775000,"4","2.75",3010,15992,"2","0","0","3",3010,0,"Sammamish","WA 98075",18,"06","19","0"
390000,"3","2.25",1600,10240,"1","0","0","3",1090,510,"Kirkland","WA 98034",0,"06","19","1"
585000,"4","2.5",2840,11044,"2","0","0","3",2840,0,"Kirkland","WA 98034",13,"06","19","0"
1027000,"3","2.5",2430,10500,"2","0","1","3",2430,0,"Bellevue","WA 98004",25,"06","19","0"
232603,"3","1.75",1750,11461,"2","0","0","4",1750,0,"Auburn","WA 98002",22,"06","19","0"
607500,"3","3.25",1530,1612,"3","0","0","3",1530,0,"Seattle","WA 98107",8,"06","19","0"
750000,"3","3.5",3390,10078,"2","0","0","3",3040,350,"Newcastle","WA 98059",102,"06","19","1"
728050,"3","2.5",2320,6775,"1","0","0","3",2320,0,"Redmond","WA 98053",6,"06","19","0"
734990,"4","2.5",2650,6884,"2","0","0","3",2650,0,"Redmond","WA 98053",102,"06","19","0"
605000,"4","2.5",2620,7553,"2","0","0","3",2620,0,"Newcastle","WA 98056",18,"06","20","0"
441000,"3","2.75",1910,7280,"1","0","0","3",1160,750,"Kirkland","WA 98034",0,"06","20","2"
1950000,"7","3.5",4640,15235,"2","0","1","3",2860,1780,"Mercer Island","WA 98040",11,"06","20","4"
395000,"3","1",1500,4000,"1","0","0","3",900,600,"Seattle","WA 98117",12,"06","20","2"
245000,"1","0.75",380,15000,"1","0","0","3",380,0,"Burien","WA 98168",6,"06","20","0"
905000,"4","3.5",2970,14486,"2","0","0","3",2340,630,"Mercer Island","WA 98040",17,"06","20","2"
660000,"4","3.25",3030,9273,"2","0","0","5",3030,0,"Issaquah","WA 98029",26,"06","20","0"
378000,"4","2.5",1890,12236,"1","0","0","3",1230,660,"North Bend","WA 98045",36,"06","20","2"
6e+05,"2","1",1040,3600,"1","0","0","4",1040,0,"Seattle","WA 98112",34,"06","20","0"
632500,"4","2.5",2090,10306,"2","0","0","3",2090,0,"Sammamish","WA 98074",28,"06","20","0"
210000,"2","2",1680,5756,"2","0","0","4",1680,0,"Auburn","WA 98002",104,"06","20","0"
754800,"2","2.5",2770,7781,"2","0","0","3",2770,0,"Redmond","WA 98053",8,"06","20","0"
455000,"3","2.25",1470,4653,"2","0","0","4",1470,0,"Issaquah","WA 98029",29,"06","20","0"
450000,"3","2",1430,3480,"1","0","0","3",980,450,"Seattle","WA 98103",2,"06","20","1"
790000,"4","1.75",2050,10920,"1","0","3","3",1450,600,"Lake Forest Park","WA 98155",40,"06","20","2"
480000,"4","1",2080,5500,"1","0","0","3",1040,1040,"Seattle","WA 98117",20,"06","20","2"
850000,"3","2.25",2870,8170,"2","0","0","3",2250,620,"Seattle","WA 98136",19,"06","20","2"
725000,"4","3.25",3940,27591,"2","0","3","3",3440,500,"Renton","WA 98059",14,"06","20","1"
380000,"3","1.5",1520,4288,"1","0","0","3",1020,500,"Seattle","WA 98136",16,"06","20","1"
979000,"3","1.5",1700,14133,"1","0","1","4",1700,0,"Bellevue","WA 98004",35,"06","20","0"
359950,"3","2.25",1940,11612,"1","0","0","4",1100,840,"Seattle","WA 98178",33,"06","20","2"
665900,"4","2.25",2870,5453,"2","0","1","4",2220,650,"Seattle","WA 98146",21,"06","20","2"
812000,"3","3.25",3240,8338,"2","0","0","3",3240,0,"Sammamish","WA 98074",13,"06","20","0"
203000,"3","1",1150,7156,"1","0","0","4",1150,0,"Burien","WA 98168",31,"06","20","0"
456000,"3","1.5",1440,28516,"1","0","0","4",1440,0,"Sammamish","WA 98075",39,"06","20","0"
547000,"5","2.5",2200,4080,"1.5","0","0","5",1420,780,"Seattle","WA 98103",98,"06","20","2"
280000,"3","2",1470,8089,"1","0","0","3",1470,0,"Des Moines","WA 98198",14,"06","20","0"
640000,"2","1.75",1760,4400,"1","0","0","4",880,880,"Seattle","WA 98103",84,"06","20","2"
477000,"3","1.75",1780,8085,"1","0","0","3",1210,570,"Bothell","WA 98011",38,"06","20","2"
455000,"4","2.25",2450,21000,"1","0","2","4",1650,800,"Burien","WA 98166",35,"06","20","2"
587206,"3","3.5",1890,1710,"2","0","0","3",1640,250,"Seattle","WA 98103",15,"06","20","1"
425000,"3","2.5",2540,5612,"2","0","0","3",2540,0,"Renton","WA 98059",15,"06","20","0"
511500,"4","1",1360,6000,"1.5","0","0","3",1360,0,"Seattle","WA 98115",5,"06","20","0"
218000,"2","2",1310,2841,"2","0","0","3",1310,0,"Maple Valley","WA 98038",11,"06","20","0"
332000,"3","2",1510,7884,"1","0","0","3",1510,0,"Burien","WA 98166",0,"06","20","0"
291000,"3","1.5",1860,60960,"1","0","0","4",1140,720,"Covington","WA 98042",47,"06","20","2"
279000,"4","2",2200,7700,"1","0","0","3",1100,1100,"Renton","WA 98058",0,"06","20","3"
950000,"4","2.5",3360,11548,"2","0","0","3",3360,0,"Kirkland","WA 98033",14,"06","20","0"
970500,"3","2.75",2470,10125,"2","0","0","3",2470,0,"Mercer Island","WA 98040",2,"06","20","0"
412000,"2","1",1260,3960,"1","0","0","3",690,570,"Seattle","WA 98117",12,"06","20","2"
4e+05,"3","1",1430,10005,"1.5","0","0","4",1430,0,"Seattle","WA 98133",31,"06","20","0"
2e+05,"3","2.25",1230,7420,"1.5","0","0","5",1230,0,"Auburn","WA 98002",101,"06","20","0"
397000,"4","2.5",2320,11717,"2","0","0","3",2320,0,"North Bend","WA 98045",17,"06","20","0"
715000,"4","2.5",3290,6628,"2","0","0","3",3290,0,"Sammamish","WA 98075",11,"06","20","0"
371000,"4","2.5",2550,4770,"2","0","0","3",2550,0,"Maple Valley","WA 98038",9,"06","20","0"
458000,"3","2.5",1870,5013,"2","0","0","3",1870,0,"Bothell","WA 98011",11,"06","20","0"
436500,"5","3",3110,12429,"1","0","0","3",1790,1320,"Bothell","WA 98011",10,"06","20","3"
329950,"3","2.5",1820,8085,"2","0","0","3",1820,0,"Renton","WA 98055",5,"06","20","0"
950000,"3","3.25",3050,18892,"1","1","4","4",1650,1400,"Des Moines","WA 98198",52,"06","20","3"
282000,"4","2",1890,6302,"2","0","0","3",1890,0,"Kent","WA 98030",17,"06","20","0"
250000,"1","1",800,16306,"1","0","0","2",680,120,"Seattle","WA 98168",83,"06","20","1"
1135000,"6","4.25",6900,244716,"2","0","0","4",4820,2080,"Woodinville","WA 98077",12,"06","20","5"
4e+05,"4","1.75",2670,189486,"2","0","4","3",2670,0,"Auburn","WA 98092",12,"06","20","0"
681500,"5","2.75",3260,11700,"1","0","0","3",1630,1630,"Bellevue","WA 98008",14,"06","20","4"
2e+05,"2","1",860,6600,"1","0","0","5",860,0,"Burien","WA 98168",65,"06","20","0"
1300000,"5","4",3366,7800,"2.5","0","2","3",2966,400,"Seattle","WA 98199",15,"06","20","1"
1462497,"5","3.25",3840,4800,"3","0","3","3",2750,1090,"Seattle","WA 98144",6,"06","20","3"
995000,"4","4.5",3850,13551,"2","0","2","3",3000,850,"Bellevue","WA 98006",8,"06","20","2"
355000,"4","2.5",2040,8265,"2","0","0","3",2040,0,"Seattle","WA 98146",18,"06","20","0"
869000,"4","3",3740,30884,"2","0","0","3",3060,680,"Woodinville","WA 98072",14,"06","20","2"
2110000,"3","2.25",3230,17833,"2","0","0","4",3230,0,"Bellevue","WA 98006",41,"06","20","0"
